FirstName,LastName,Date Of Birth,Height (cm), Age
UHGPEBOB,OIEFVCQD,12/26/1995,136.4150091,28
QEUBVLCU,BKXPJNYA,12/27/1995,155.1387133,28
XMXPEJWK,KLEGVSMX,12/28/1995,152.1813754,28
YRKLNXXC,XXRDUBJW,12/29/1995,166.5119492,28
OCEDYJTV,WKTKNGYV,12/30/1995,181.090163,28
EYIERROF,FQANPOJC,12/31/1995,164.4733907,28
AFQCRWSY,ACMHSGKK,1/1/1996,147.6431381,27
AMMMCAWV,KAHXMBLA,1/2/1996,181.5669719,27
SISMTSXQ,MELLMTXE,1/3/1996,108.4022085,27
RFLTLPMG,YECBGSDY,1/4/1996,133.1114691,27
HNVLJHWB,TXXPNCNU,1/5/1996,158.6955579,27
EAEJWJBI,HLVMAEUI,1/6/1996,144.8555458,27
HHFYMCBD,DXRJVOOE,1/7/1996,140.3377489,27
OAGPJGGO,OFFASPEO,1/8/1996,176.421045,27
JSDITCJV,LIGIREAE,1/9/1996,154.5106566,27
KLKDHJCQ,VKLQUCAF,1/10/1996,186.1316489,27
MVDNKCOC,QASPTWXG,1/11/1996,102.7231106,27
TKEELPGM,QMXEASVQ,1/12/1996,141.7004176,27
DCQUUVNM,PMCCMHOJ,1/13/1996,115.8489445,27
XWXJLQAR,WFSEMGNJ,1/14/1996,118.4451848,27
KQIOJGQT,VSTPSDEJ,1/15/1996,124.053388,27
QEVPWVGY,QKLUFRMJ,1/16/1996,130.0017649,27
RGSXXVRY,GPSQWVAH,1/17/1996,139.8153832,27
XKTJVEGC,AKYFRTUC,1/18/1996,186.1891374,27
GUDXWBVN,EHCXDVFW,1/19/1996,177.9498386,27
HTVULFEF,MVKCRNKJ,1/20/1996,153.5191636,27
RORMFRJW,SQVMMJJP,1/21/1996,196.7697361,27
POWNANYO,PWRMHRSV,1/22/1996,112.2197252,27
XRUSMVOX,HXHUPXKU,1/23/1996,117.0565957,27
MSMSNKIC,EHTNMATJ,1/24/1996,183.3158945,27
BKGRDVNP,RALCYMXD,1/25/1996,146.6724792,27
AWMMOGCN,RNDPTJDS,1/26/1996,101.5973302,27
SYMCRPSK,POSWOPHJ,1/27/1996,139.0669129,27
CVTFJDAF,UQHNTLDB,1/28/1996,138.721152,27
TVXNLSED,JLMRTBVG,1/29/1996,113.7950949,27
GCQFNCCJ,GBDYKTVS,1/30/1996,169.3492076,27
EYMIDADO,PRQMPTCW,1/31/1996,147.8041231,27
KKDVDEDX,JQLORFPW,2/1/1996,129.4942589,27
DHVDJKVY,QTYRGATB,2/2/1996,108.8727041,27
BHFBAPTW,UTDAFWDC,2/3/1996,155.5842915,27
SBOTDOSL,VNERNWXT,2/4/1996,120.6997408,27
MBBGEFWS,CIPKHSUT,2/5/1996,186.1310143,27
VGKGLVPU,PHBLHXFE,2/6/1996,134.7032107,27
WQWDNQTH,JGPKLWKH,2/7/1996,142.7543127,27
FCMNRQPM,QFFCXUAJ,2/8/1996,154.2185748,27
CECNNHFX,KSACBKHA,2/9/1996,105.7588895,27
HOUGFITG,MXYXEWSA,2/10/1996,122.9132858,27
POEQIDFC,LBAUSUDO,2/11/1996,167.5631367,27
WJSOITVT,XUHCVDCR,2/12/1996,101.2213223,27
QDOHQFIV,EYUWIPFL,2/13/1996,121.9095327,27
CCEBORQY,NKUCAWIX,2/14/1996,187.1870435,27
XWNKAAKS,LQMSYYQN,2/15/1996,174.2700649,27
PCMYLGLL,JUFGVLJW,2/16/1996,171.8180885,27
DMCOXWAW,ELDKOVJI,2/17/1996,140.2258351,27
NBGOCXFE,TUDTPLKC,2/18/1996,183.7852541,27
IRNXKPKE,UINOVHNC,2/19/1996,113.2635231,27
GDGFVKDL,FYVDBQRY,2/20/1996,122.3954493,27
IPEEJNIU,DIGXCGCV,2/21/1996,108.9558902,27
XWKLRLSU,TSQHVFRJ,2/22/1996,139.0892313,27
LKBIKJNY,EYUOPHNI,2/23/1996,105.8146929,27
FHQCAIQA,BXXMEVWH,2/24/1996,179.6389067,27
ONTLLDJB,FFXYEVDX,2/25/1996,100.0312771,27
BGGTBHJW,NSWAHKNW,2/26/1996,138.0009167,27
IJBLDBDQ,HQURJGBW,2/27/1996,145.6140208,27
CHOIYFMN,YXJBDUJO,2/28/1996,116.4913912,27
EDWHGQUN,NGUVOMJH,2/29/1996,156.6211505,27
QSMDATJU,KMIPYEUK,3/1/1996,167.8091831,27
NTILCWBH,WAJOUOQC,3/2/1996,182.2522525,27
UBWULUAX,EWLSIGDP,3/3/1996,128.239054,27
EJTVJKKG,SGNAHIEG,3/4/1996,163.5805951,27
MXOUFPBO,SCGKSRIB,3/5/1996,199.9179311,27
MTDVXMAS,KRLUSCPJ,3/6/1996,138.0231373,27
TPCEDHSW,PTRFCOEA,3/7/1996,122.4381701,27
PCAQGAIH,YDOURPDN,3/8/1996,125.3269929,27
INVOXMVU,NYUEWWNV,3/9/1996,171.3576708,27
PPVVHNDW,WMRCTXNN,3/10/1996,189.0420018,27
XIPMUBWK,LRAPONAN,3/11/1996,196.9300233,27
PMRHELHX,TMYRDVVT,3/12/1996,140.9604378,27
WMCXMUFI,IAJKJJST,3/13/1996,145.5014698,27
NPUUNISU,RNUDLKUI,3/14/1996,153.5944085,27
HNGMYGJQ,LBEUOUSD,3/15/1996,154.4963181,27
JFDETONV,XYXEJVNM,3/16/1996,114.6551948,27
CDBBREBI,MFLWGCCY,3/17/1996,103.224967,27
DWGVYRWM,JSLOMRIG,3/18/1996,163.4536899,27
HORQECWK,XKRUBTAS,3/19/1996,164.5772177,27
BDWXIJTM,ASPAFRMV,3/20/1996,107.7970006,27
EPVIUCAO,JNIKKFDY,3/21/1996,148.7463474,27
EWBMAVGB,PNGHAXWY,3/22/1996,165.3440527,27
SGMFEMKW,HTVAUWIP,3/23/1996,184.4657726,27
AGYKLVXA,ATRGTVEG,3/24/1996,181.6065339,27
LDNIVHVV,FYLVYNIY,3/25/1996,127.4255557,27
MRSTMNDV,CCIGAFDM,3/26/1996,170.2895228,27
UERSJMAP,GGIOPYRL,3/27/1996,150.0683428,27
GNNCLKGT,DONDGCQD,3/28/1996,115.3336875,27
TPANRLFO,RTUXCRVG,3/29/1996,155.345529,27
AJNNYBGW,NAEWWRFS,3/30/1996,136.730892,27
SQDWDLJX,GSTWOXGS,3/31/1996,128.0189649,27
VETKCSUF,HSFFQFLL,4/1/1996,191.6903531,27
WAYOAEQX,AWXEQBDM,4/2/1996,160.1983811,27
COEWKWAI,RTWURKTU,4/3/1996,182.0089012,27
EFMLJMSE,PAAEKILN,4/4/1996,134.2870351,27
DTYRLKNY,KJOESAOA,4/5/1996,119.2358255,27
NQCPXXKB,ROQEJNWO,4/6/1996,128.1534215,27
RBSQFJWE,RGLRFMKC,4/7/1996,109.3629082,27
CCXSFPPT,CIGMVFXG,4/8/1996,167.2788671,27
KRRDAHCJ,RSSXQPOV,4/9/1996,187.5491685,27
ENBRDLVX,BIYKWDLA,4/10/1996,159.0450717,27
KAOEAUJN,YIKNQQUX,4/11/1996,136.6865388,27
BFPRGKLM,GAXGKEAV,4/12/1996,134.3285755,27
WOUGVCYV,OOBWUXFO,4/13/1996,196.3159205,27
QYWUVHAL,ELPHUEHV,4/14/1996,197.021187,27
MAKAOSYM,WQDHIOAU,4/15/1996,175.7242106,27
QKFYWXFK,HRQFVQXL,4/16/1996,184.8551737,27
JDJFQXXB,TUKGBOUU,4/17/1996,108.5688312,27
DKYYVIJU,PLUBTDVW,4/18/1996,187.4778297,27
RMLARODD,DXBBRMBQ,4/19/1996,166.6643838,27
DXFDJOIS,HCSGGXQM,4/20/1996,157.3563568,27
SBHMEMUN,PVFVNWSX,4/21/1996,103.191994,27
XKNTDTFD,JUKTJAHG,4/22/1996,109.0386817,27
FKDQEQLO,HTWIVVXP,4/23/1996,169.7574122,27
MQXSOEQP,LKVTBNYE,4/24/1996,149.5847689,27
GLLKJXIM,YYRSKPDI,4/25/1996,181.0281827,27
QNQKJJBL,LRUOXRIN,4/26/1996,146.0679171,27
IMRXXPHL,WQIOAMQU,4/27/1996,169.7864964,27
SIXPUXCT,QVYKJUJF,4/28/1996,174.1653188,27
AYCAEABT,RBPAORBB,4/29/1996,196.7523084,27
TUQTTIOM,BJBBWYLG,4/30/1996,166.6637898,27
MCNHOSSG,SLRTUWVC,5/1/1996,167.9996155,27
VEMLBJPR,XMMXWJMI,5/2/1996,169.6410519,27
VFJJGYDV,DPNVSGYG,5/3/1996,112.8577492,27
QIDNYAIG,RINFGCKI,5/4/1996,192.6464965,27
OLRUMNBQ,VKUORCUI,5/5/1996,132.4410769,27
BBCJCTRO,LAKMCRBN,5/6/1996,148.4748943,27
QFARUIHK,SSGOCEFY,5/7/1996,174.7154671,27
VIATBRSW,JHURAPNX,5/8/1996,199.5130814,27
HXUGOCJJ,LBYFREHL,5/9/1996,160.2950029,27
QMBMMLOB,HCNWQSTU,5/10/1996,124.7514433,27
RJQTIRJC,OYPDJVUM,5/11/1996,132.1163633,27
WNDETYPH,THYMQMPU,5/12/1996,183.3504645,27
YTFCJHXW,MBDWSURK,5/13/1996,110.3661222,27
VTFGWHNG,SJNRAVYJ,5/14/1996,163.4648622,27
JYGAFXPB,LVWMSEXS,5/15/1996,138.9919788,27
NBHYSDGP,PNVXBDSD,5/16/1996,158.7324182,27
HAWEPSME,FRBFBADA,5/17/1996,164.3240359,27
PMXSWTQQ,XWQCQJFE,5/18/1996,121.650183,27
VFRJKDXR,PDPXPNWF,5/19/1996,125.5931872,27
VITGCLPR,APLPKITS,5/20/1996,123.7915981,27
UQCODVXA,PQEDWGUR,5/21/1996,136.8183499,27
ABAKEDEO,BFIHCOQD,5/22/1996,146.8696551,27
HTSXLWCN,BXGTNVPC,5/23/1996,184.1352961,27
TTYISHBI,BSQFKGMN,5/24/1996,119.3199378,27
YAUYPUQA,EAVLVDBB,5/25/1996,160.1450038,27
FYCBDLPQ,ANXHSKSU,5/26/1996,185.1423393,27
QNHOFJBT,BUFWSMMU,5/27/1996,194.171417,27
OHAHNIJU,OJXMSJLW,5/28/1996,111.276774,27
MIEVMFND,OXRIXGNO,5/29/1996,128.0340669,27
DVEJGCAV,DYPUXTVI,5/30/1996,158.5748703,27
KOTAOVTA,TIIJFRJN,5/31/1996,174.9784048,27
AKKDGKQT,DIMQGDEI,6/1/1996,194.1029491,27
JFQKBWTW,SINYUFUQ,6/2/1996,130.7564818,27
NPFAAGOB,VOCYKSYJ,6/3/1996,110.6789718,27
VTSQEWLU,DCJVVKOO,6/4/1996,118.7993857,27
YWPNVMTX,EJFQPWOW,6/5/1996,180.6149441,27
KPMDAMIG,RVPMGRKB,6/6/1996,142.6264841,27
VOPDAKVC,MCVSBVNM,6/7/1996,171.9037482,27
ISTTOXGY,WIXVPSDI,6/8/1996,146.1463735,27
AWPDQPLL,YHLLPVPV,6/9/1996,137.3699728,27
LNUGCPXE,ENCCLKMM,6/10/1996,134.2347957,27
BLSAEOOF,IVHULTXW,6/11/1996,180.0125049,27
HOKYAGRU,KJIEDSVC,6/12/1996,165.7151384,27
RGPFAHXV,NKUYNGTO,6/13/1996,199.598939,27
WHYSXYGH,VVRASVLB,6/14/1996,127.0838578,27
NDYBQNAP,JVEAANAK,6/15/1996,192.8506299,27
MLDOJSEM,SEMQRQAJ,6/16/1996,184.5976121,27
UOUKBJCH,WQPFDMTP,6/17/1996,138.1274077,27
MCWDRERG,EXJBFLSV,6/18/1996,114.3196394,27
DGRNIWRS,WBLTGNGJ,6/19/1996,125.7832342,27
FLQBLWGP,DPGWCMHL,6/20/1996,168.711823,27
TTLJILHV,SDIMLFED,6/21/1996,156.0672998,27
PVYMRITN,KKUKOYDG,6/22/1996,132.9764543,27
HRMJOOHE,JXSUUNUW,6/23/1996,107.226527,27
ERSVTKYN,ODNMJNJW,6/24/1996,156.7196144,27
FJJCUVKL,AUOLPYEM,6/25/1996,188.9808933,27
TUEQOCMU,QWPCQHPF,6/26/1996,124.0833027,27
CJUGRVYA,LPKGRHQJ,6/27/1996,167.9619014,27
UTAQEHHY,WADTRIJN,6/28/1996,133.1341883,27
CDRCDJAV,HXTVTBQF,6/29/1996,162.9324171,27
VDVOVFCJ,GBGLECXU,6/30/1996,100.1686173,27
YIOJOPIB,OAFGSCFH,7/1/1996,144.6359536,27
ESBRUTAB,KSGSFJEA,7/2/1996,119.6309951,27
DBTVBAWD,UEOTCKTX,7/3/1996,126.3262576,27
NVQQCLRX,JAXXQQAG,7/4/1996,164.8104339,27
ULSLVGJM,USPXFFBQ,7/5/1996,144.6620904,27
PWIHWMWB,JCQQQTPI,7/6/1996,164.7205765,27
JISKCBEE,IIOGQEDK,7/7/1996,121.8413163,27
EKQQAHNS,FMJRRGWX,7/8/1996,155.7559607,27
BUUKJTEX,FPVUGGTV,7/9/1996,194.7895619,27
OCXMIXQF,CCAXEBKC,7/10/1996,173.2461842,27
NGNGDHTW,IUDYTFEG,7/11/1996,140.5172889,27
IKQMJGSL,FBTIRYJU,7/12/1996,174.372487,27
RFKLOUPS,UKNBHRMT,7/13/1996,154.8576659,27
LDKHBRIT,ADACCDSF,7/14/1996,167.3162458,27
VIVNVFQD,LFKUBLYT,7/15/1996,110.4928024,27
VUIWHPDF,AKJFYSQM,7/16/1996,116.2670698,27
AERLHYKO,LEEYXUEW,7/17/1996,139.4737927,27
SKOLFNQP,HJHWJGCM,7/18/1996,189.7910242,27
GXXKRDAP,IYRKIHHB,7/19/1996,110.7023339,27
KUVCRPGW,LVSGKJKL,7/20/1996,175.7544417,27
YECKHPVR,BWOQSKUS,7/21/1996,163.9868821,27
DJHOXMLG,KFTPPRAD,7/22/1996,106.5299207,27
ISJSCKJN,GXJGYRTM,7/23/1996,153.2783964,27
CNHVFOVP,UIWRYAHJ,7/24/1996,116.7275619,27
HQMDGLMG,EDXNCVPS,7/25/1996,114.2022312,27
NPFTMTME,EPTUEXVM,7/26/1996,155.506491,27
CUYKNGCW,HMXHHHDF,7/27/1996,115.4675958,27
JQOCHQKX,RCFGNXVS,7/28/1996,188.438321,27
KNDGFQEY,MGOBOOTY,7/29/1996,149.8435999,27
VBMXYOTU,AABTJFBK,7/30/1996,120.6872066,27
AFXLLVVH,RVTUJSXE,7/31/1996,179.4500561,27
TDDAVGHY,TPRBLEXT,8/1/1996,185.8492065,27
NQLJIVVG,JTHSLEOV,8/2/1996,141.5099323,27
UUJPHEIK,JJQIIGEC,8/3/1996,182.8728058,27
LVKDLMOY,LCSKBHKB,8/4/1996,142.8423972,27
NIUQRLXG,INLKNPHL,8/5/1996,164.4553274,27
VIJVEJKI,SNBCGGXL,8/6/1996,125.8425155,27
MRARBMWS,DJPAFLCD,8/7/1996,153.5851748,27
IHTKGTLC,BOCNTSUK,8/8/1996,188.9986783,27
HVOGSGWT,HYNNHTUM,8/9/1996,195.4631272,27
GGKRIBHI,MQEDOYHC,8/10/1996,171.6981047,27
CRAUPEOC,CQGSLRST,8/11/1996,176.6941092,27
IRUSSKCO,OKNFJUUA,8/12/1996,188.908961,27
LNOTCAOI,AXLKBPOQ,8/13/1996,174.4724423,27
IKXXDEUI,YOYXXCXJ,8/14/1996,146.2205209,27
QWRMTWPS,DHJHJEFT,8/15/1996,191.837358,27
XBPSKAFI,KFOVYRKU,8/16/1996,150.2326841,27
XIXLUOUR,YRSSGCHV,8/17/1996,134.3472553,27
OWLNQKLD,BBVPVBHQ,8/18/1996,120.5218575,27
LOMXADLN,RTMKURDB,8/19/1996,172.3031843,27
SUTLMXWJ,LAGJCEHC,8/20/1996,117.8386901,27
JAESGQOP,UBYXMXIT,8/21/1996,192.0218524,27
PUKGCSXV,OFAVURTP,8/22/1996,178.2125631,27
CBIKUWAF,YXDLHOSP,8/23/1996,138.5462416,27
SKNDEQLO,KVPHXNEU,8/24/1996,137.1141262,27
FEEPVEAM,YRCUFMPN,8/25/1996,176.9307114,27
IWNAXQYG,JWYJTFHF,8/26/1996,179.4776925,27
KVDHIILO,OGIFJGJC,8/27/1996,108.2936805,27
CEOBAPOQ,NJXBDXGS,8/28/1996,122.1628505,27
CJEPIEMQ,NUONDIOH,8/29/1996,173.8516064,27
QUCBPFXT,TQSIVHCY,8/30/1996,179.8565086,27
VRKMJCPD,UURMGQXC,8/31/1996,111.0283347,27
VHLGDFNE,JBVVMIMR,9/1/1996,150.6859032,27
ESHOMWGQ,OSKYEDON,9/2/1996,126.8092023,27
CFUPJCQF,LCGKSJHI,9/3/1996,181.8522909,27
YHAGNTMP,DKDVCVKD,9/4/1996,193.7900978,27
JLABBACS,FAQPLWQL,9/5/1996,196.6902874,27
KCBNJVHD,CBGGKOWQ,9/6/1996,159.1177135,27
VPXILTPB,JNYUMFOQ,9/7/1996,155.1670706,27
POMUQEON,FJRAKMDJ,9/8/1996,145.8242994,27
SRLPQRHP,UXFTRIIQ,9/9/1996,131.0507867,27
GKULHTPY,VIKETSXM,9/10/1996,189.6219177,27
GKVSOHQM,EOGRYYWJ,9/11/1996,109.1695416,27
MAYWLBID,VUKAYKPM,9/12/1996,195.6096513,27
AWEUPQOD,WPAEMNSM,9/13/1996,154.9212066,27
GXDXYLLF,BDSKPDBP,9/14/1996,132.5884156,27
MKXQWUNK,KEHDMWDT,9/15/1996,108.3411235,27
WPEDQXPU,JYDNOHOV,9/16/1996,187.4197733,27
ODEDUWFX,QGHIBMXM,9/17/1996,114.2626592,27
TWYOLXPU,UUMOYLSF,9/18/1996,152.5468402,27
BJUVIPPX,FCPONCXT,9/19/1996,155.8232207,27
ICRMDRCE,DRYHSXBD,9/20/1996,133.9481352,27
RXNUTQNS,PRGBISCI,9/21/1996,156.4229458,27
KLAJSSBO,IXGRULUV,9/22/1996,176.0829898,27
CKJYXBKK,ROGATWMW,9/23/1996,128.2229371,27
TLAETJDK,IFMFIIYF,9/24/1996,173.8453118,27
XUAVADUY,PVFXCAGV,9/25/1996,130.0748624,27
DBACXIHX,VJDMUIHL,9/26/1996,185.9110493,27
VVSOQNSK,EOBTPBMM,9/27/1996,175.7969417,27
HWIHSTEH,YWCBLDUW,9/28/1996,131.0609575,27
SMRUKQFU,NQJYLFQP,9/29/1996,149.3045417,27
DPSXLUIE,JMSGSECW,9/30/1996,155.321287,27
PDCTEXFW,KCEEGWRH,10/1/1996,128.0479693,27
UCSRUQHN,JOPOGPUM,10/2/1996,191.6511021,27
RPNQIQWE,OJFKAPSB,10/3/1996,110.9108506,27
QBJKEHLJ,LGBPWBWM,10/4/1996,194.0350167,27
VOMULAIM,XQNIKWFV,10/5/1996,179.4203077,27
NQCPJPVR,RBAFDRRN,10/6/1996,149.4649226,27
ECIIREDW,FYLRQIYS,10/7/1996,105.5087246,27
GVEXGPCC,IMVQPCRR,10/8/1996,117.4116419,27
ULQKPSEH,YXBQJYKE,10/9/1996,142.9237583,27
LJLBBQXG,KVAYMCPK,10/10/1996,182.3674016,27
VNTTXFNV,WPGDMVHN,10/11/1996,196.2262175,27
WDLOJGEN,WPGOOGKH,10/12/1996,151.83634,27
QOHBVMPR,OUANRWUI,10/13/1996,116.475876,27
WFNDBBOJ,GMWXEBDV,10/14/1996,156.6547211,27
CIJFPRXN,OPKVEEMJ,10/15/1996,134.4690001,27
BOTQMOAH,OUBQJMPQ,10/16/1996,185.2391523,27
DAGOSTLR,DDCVXGXO,10/17/1996,180.6568186,27
VQXJAXCQ,RFGXKFFV,10/18/1996,155.9631382,27
YHPRCEVI,BNAWHPTR,10/19/1996,191.8630131,27
MLVAGDBD,QOKHMTLV,10/20/1996,194.2358138,27
QEKPPCST,JAEBTPPA,10/21/1996,137.0297727,27
BEVWGBCI,TRYWVQMO,10/22/1996,175.4970384,27
AXVKTMPG,ITTCVJQB,10/23/1996,149.4495192,27
UBUCNTME,AQRXXOUS,10/24/1996,114.3281826,27
XLXFFVXM,QIMUCFDY,10/25/1996,151.8350902,27
DIBBOOQI,LACVMPVW,10/26/1996,105.4209326,27
JYPNDMYT,YIWKWBBS,10/27/1996,103.576054,27
WYMOALFB,QLKBEHMT,10/28/1996,170.9016373,27
XAAUJBCU,HVVDKFNU,10/29/1996,199.0387823,27
QKOWFCTK,URULHLTG,10/30/1996,153.5509574,27
UGNOJHTI,AICTRDCP,10/31/1996,167.9806301,27
CSRGSLTK,QECTMAKG,11/1/1996,173.5085729,27
AIIISLKE,FCDCGAJY,11/2/1996,194.3854575,27
GFAFLXKF,WEATQPGQ,11/3/1996,137.8571613,27
YDXILLON,LEVIVUDL,11/4/1996,116.5375919,27
RUANHQPM,IYYJDUDJ,11/5/1996,169.1097645,27
DLUINDIA,XNTLALFF,11/6/1996,139.3694486,27
XMIQTYWM,LCOUVTNH,11/7/1996,146.1752488,27
VAURRKQW,DPPYQASW,11/8/1996,157.6743163,27
GMMGLLCS,NTWOTPAE,11/9/1996,100.2496174,27
OLBWRJMF,QUMTNYRF,11/10/1996,124.5756386,27
CKXRGIWE,RRNGJYDN,11/11/1996,123.2981242,27
CYRLWCTM,UVBBFVBI,11/12/1996,103.8350394,27
SMNRYNYB,DJPRGJVE,11/13/1996,193.4577377,27
EMRWIVHB,KYCTQVFW,11/14/1996,185.9052393,27
TAPWNMBG,DBXXVTBX,11/15/1996,199.0603625,27
FMXVIOEA,PONGTURI,11/16/1996,114.5515333,27
NRGRBOJM,GGDRHVQG,11/17/1996,148.215152,27
QAEAHKFY,RSPWLCUT,11/18/1996,153.5796632,27
OVXJSBEQ,GKYMNQGB,11/19/1996,124.663085,27
USJYMMAB,KCVQIJWU,11/20/1996,118.6493171,27
WEYWBKYU,KVRUVKHD,11/21/1996,161.0103751,27
YVRINARD,XTLIXQAO,11/22/1996,187.6472063,27
TKDFGNTH,QFHBMNNQ,11/23/1996,101.3590764,27
JLEQSCYX,DKOMFEDH,11/24/1996,160.9306194,27
CSXSLOAK,JCHJQMLR,11/25/1996,159.3517353,27
VTBMRKMY,STWMOFRA,11/26/1996,115.7681813,27
NDTAOTIV,HRUCASVS,11/27/1996,145.5055052,27
MAFTCVII,WUOBFWWR,11/28/1996,192.6429364,27
DWDIQUMX,WGVBWUXT,11/29/1996,134.1312903,27
DWVWQDHF,WIONCMUN,11/30/1996,109.1584879,27
ABRKOHCT,GYHNROFF,12/1/1996,158.8608328,27
LPUOJBKU,EMCQEYLL,12/2/1996,169.8814825,27
XWKWHLKG,TNXFPEHB,12/3/1996,133.7286961,27
HDMBIFAD,IUJAGRCK,12/4/1996,128.4693394,27
TXYJPGOK,LSWHVHDC,12/5/1996,115.8056747,27
JVMUVQSS,CATIVVQQ,12/6/1996,157.9502304,27
RIBMDXVN,HMDVBEIB,12/7/1996,170.3979389,27
AGOMIWXB,BSQSUUEB,12/8/1996,111.6625076,27
CKRBOVPA,AVHIXXWJ,12/9/1996,163.3936186,27
PNIJPLUD,CKIXABHI,12/10/1996,177.2499661,27
ENBYAYYR,GMVMCSQM,12/11/1996,187.5107185,27
YCUGQUKP,VFLICKWL,12/12/1996,109.9115761,27
IFQMBFCU,PPUYXXBD,12/13/1996,119.936677,27
WEHCFYAW,SUFCCUKB,12/14/1996,151.3587151,27
TJEMTSON,GLVLUWJM,12/15/1996,114.701609,27
GIISTAXV,NUUODJBV,12/16/1996,127.570389,27
SBFQOAKO,HSFOKAEC,12/17/1996,197.250728,27
WYTXWDBV,AEIJUITW,12/18/1996,133.9943945,27
VELLOCUH,MSLMLENX,12/19/1996,163.6402856,27
QROOINTH,QNHIEJWB,12/20/1996,163.1769489,27
SINYNUKO,TTURYJUM,12/21/1996,139.945368,27
LFNPWUTY,FOOTMJLX,12/22/1996,172.7244751,27
AJJUENEG,WWHWDHLR,12/23/1996,146.4872912,27
FXVVJOTN,NJQFCGPS,12/24/1996,159.7189702,27
FMCGPHPS,ANUEUPEF,12/25/1996,104.8028579,27
KVIITYGD,UOEJCUIJ,12/26/1996,109.3152339,27
XJDVKKFP,YUUBRYVL,12/27/1996,130.439458,27
UCJEXNGQ,KGDCKXUL,12/28/1996,139.8721573,27
TIPVFGWE,SWUSAOIF,12/29/1996,128.8619958,27
XLJGUUJP,BLWEOVDK,12/30/1996,164.9562483,27
XGOMWMCQ,FBIQJCUY,12/31/1996,133.9725739,27
OBOVIVSF,OGOQOVFQ,1/1/1997,181.500756,26
JVGJVQHF,KFACCACN,1/2/1997,126.9650257,26
HEKNPJLQ,FKRDOCYS,1/3/1997,190.1561721,26
EKHUJTUN,TKWYLWPB,1/4/1997,186.2776085,26
VFLLBNNO,GBSCTKMR,1/5/1997,180.8061148,26
NOQVHHKC,PRRGLGCR,1/6/1997,150.113419,26
LNGOTODG,BYGAQVMW,1/7/1997,121.4733522,26
MVKTYXOQ,BMCGRHFR,1/8/1997,145.1227125,26
TADBKSPD,SFFAAEPP,1/9/1997,193.9126271,26
DUUVWWCN,NUGBFXJU,1/10/1997,182.3224242,26
BIEOOTAC,KQAPGGNQ,1/11/1997,107.4933595,26
LLTDPQNC,RUXEFKEC,1/12/1997,133.4726751,26
JOFPGULE,TTCNKDCX,1/13/1997,154.1206152,26
CIXLERJP,SNPITUYD,1/14/1997,109.6470888,26
TMTMIIRQ,WALOVLSN,1/15/1997,195.6831497,26
BPUGKXSV,STPKNCOU,1/16/1997,132.6997866,26
WMXVWBLD,EALIAPFE,1/17/1997,191.6559043,26
SPYAQBUU,YMFNFQPN,1/18/1997,168.5725141,26
BGMICMEW,IHAMJIAA,1/19/1997,132.9722619,26
IATLWXWK,ONSTQBEW,1/20/1997,113.6507266,26
EKXEFPDV,ERQUJWTL,1/21/1997,128.5168662,26
STJOUIJQ,DPGGECMJ,1/22/1997,146.9875722,26
IMOHLDVK,YUXCJALU,1/23/1997,108.7463272,26
BHNCXBPV,PVMPHXMT,1/24/1997,161.3427194,26
WUXLQRAQ,ROWHFSLC,1/25/1997,183.5390046,26
VKGCGHYD,UKMPRGFH,1/26/1997,138.8716161,26
JPURQCFH,RXKHFMGN,1/27/1997,157.5698624,26
RIOEVHRP,LSHMVITX,1/28/1997,161.0186679,26
BJXROEMB,MFBFQHNC,1/29/1997,189.0768634,26
GOFHUNOA,JYBLMEHG,1/30/1997,123.7707938,26
PKEIHYCK,ARRDXYIY,1/31/1997,109.6003257,26
XJRLKLMV,JFDNRKMW,2/1/1997,197.9886352,26
CUFBATKC,BYHBNMNV,2/2/1997,101.8522169,26
UKTTWCUO,EBLRTRLF,2/3/1997,106.2630747,26
GTGONMIO,RINCDALX,2/4/1997,123.0573621,26
IBTJXIGM,UUAAWCHL,2/5/1997,131.0183399,26
GDBGVJJX,BWCHIHXA,2/6/1997,122.6445214,26
UUJDVIRV,IPHQNFTC,2/7/1997,104.2402369,26
SHTBMVHS,AHOMOJWM,2/8/1997,187.9008447,26
THWHIPHL,VIARBHDX,2/9/1997,171.61595,26
GPPPXGLJ,OHDUSABX,2/10/1997,104.3341863,26
UYITQTOW,BLLCHLPI,2/11/1997,105.6658744,26
LRGBJTFD,MPPYMETY,2/12/1997,164.6722086,26
NOWUQIYK,AHHIFPDJ,2/13/1997,123.0580487,26
NDCBJDXN,UNUFSQVG,2/14/1997,148.7723051,26
XCAYVYIC,LYBWCAMC,2/15/1997,175.6692451,26
MSAGEDCH,XBCVIKQO,2/16/1997,183.5445016,26
WBUGAUWV,NIRKXXBW,2/17/1997,114.8387712,26
ONWYTUJW,RCCSFASJ,2/18/1997,122.9470945,26
QYLHSDLN,OSHVAGMY,2/19/1997,120.6182459,26
RONBYMCM,UORFFALI,2/20/1997,108.9766581,26
YCUOEOKE,BLNUKROH,2/21/1997,169.2664019,26
QLXOGXHD,KQVSTTMD,2/22/1997,167.1525692,26
DBNJNWKU,UVBPFLGE,2/23/1997,114.6957589,26
PBMLPWRR,AMPFRLLH,2/24/1997,183.3772699,26
PWGGREOM,VHLQVIVV,2/25/1997,112.1863937,26
